q1,q2,q3,q4,q5,q6,px_r,py_r,pz_r,rx_r,ry_r,rz_r,rw_r
3.1908299543354106,-0.23080697400032496,1.331877927446339,0.48962570424587937,1.5611051916131982,-2.4796374521693996,0.17032175416965262,0.24383789283747564,0.6328144663743296,0.325105728512036,0.945547089365026,-0.0004074242818132541,-0.015709904119390668
3.327409550222046,-0.25985236007244317,1.241105542141955,0.6604532746922287,1.311463417748606,-0.46775704813797336,0.17239918703535903,0.23367339254937516,0.6531093764619869,0.9484036817903359,0.29701349234466434,0.10621612336563839,0.032118170385886186
3.3198033489110075,-0.2625486979293406,1.3774519949122443,0.5397920929215789,1.6148545646394226,3.025114056826365,0.13360174391093158,0.2406963210748816,0.6186303216749922,-0.12191306044074483,0.9913974641420575,-0.028114130483180823,-0.038443067695534815
3.102929490172177,-0.2306810480408189,1.4530978291884542,0.24539519639175622,1.884061167130926,0.07520977353821401,0.17091823811387508,0.25025534562853763,0.6238340909056261,0.9799520041713041,-0.06867182361193498,-0.1701636531171195,-0.07760529183175884
3.352704536878793,-0.2621556691515089,1.2312230285842996,0.5309338558897261,1.1933304617497336,2.4278008348264914,0.16949430492932738,0.24237157685220728,0.6736268354997681,-0.40559158078658825,0.895995962624041,-0.0028506243888737587,0.18077217290569908
3.208144937425863,-0.26918440800843024,1.3651127516424983,0.4737721323698889,1.8623335880354501,0.4836479458359886,0.14527737868587734,0.22536038651695817,0.6362623763692951,0.9609491717820569,-0.2249004576755916,-0.16056834641408618,0.014638289467500577
3.1280450322383673,-0.17671006590522081,1.9308805388160242,-1.5560797666840498,1.8490724510820962,0.7983418865235521,0.16859727595750093,0.2693087037982629,0.6644930057346516,0.7197252769408685,-0.23182430660004624,-0.3297203635409634,-0.5652764796700926
3.2443313498109343,-0.2439075742842366,1.8478407549680653,-1.4490800282013692,1.4233352318033132,1.9024225997765778,0.1738100168030779,0.2610055759630993,0.7001242899348175,-0.40939213785662293,0.6270229598147834,0.516071671476794,0.41582486124021084
3.3346652044030796,-0.2562320827910699,1.2743271073536422,0.6578540895859455,1.088981893118786,-1.8549781826433434,0.1848219309110992,0.24325340784955365,0.6460281450659437,0.5231153165174677,0.823325576852343,0.11357847055459758,0.1886406402450561
3.162756096212175,-0.26640354561262203,1.3511676899372136,0.2740068274826102,1.7096824737490306,-2.659047203956074,0.16247417552002405,0.2384705989526806,0.666195612566491,0.23994205726705642,0.9594426546638206,0.09828894108734627,-0.11062045753847405
3.3382291961804107,-0.25836651168335356,1.8842571967550859,-1.5462432294630375,1.8331096672453318,3.1158931128413516,0.1085683401301824,0.25017792288279816,0.7056186165578907,-0.15537438239398751,0.7069986902550145,0.6765955914670867,-0.13501873529508532
3.3086107055736917,-0.26914163151466336,1.2410935551856481,0.7987072176843248,1.5549948461966898,2.0598614644590856,0.14893235755627965,0.20114094254742532,0.6376282177583704,-0.5629596396427454,0.8222246930449179,-0.07139809029667415,-0.043878365768210255
3.2729950636229037,-0.2632972220683882,1.981795765485934,-1.5232199539783609,1.526615867200078,0.9478502199176186,0.16055425961759417,0.2589999992712709,0.6632754332773559,0.6824753311887686,-0.332156486038185,-0.30497370596416096,-0.5752308491136677
3.304112697377585,-0.25600495470139917,1.3692454806357626,0.77291376855337,1.5378646817159947,0.2596234403305968,0.15669173583337156,0.21603396717353812,0.5950541523389196,0.9884529959137555,-0.07077763466977806,0.023540966010590754,0.13189777943150152
3.1271269989718986,-0.23173469851990652,1.9468625659131134,-1.3676063766255853,1.7517727486283219,-1.2733049200893751,0.17533451591277005,0.2635477660779913,0.6589935591441123,0.626862247584689,0.5039497206181485,0.3020539438440477,-0.5117048139799145
3.1603070840315692,-0.2326113600739026,1.95908328436124,-1.4125943623569188,1.7903394297058193,-3.1360333154114226,0.15621941729778793,0.2620855464494852,0.6562273658227608,-0.054510489163367426,0.7958094973933549,0.5974453030057577,-0.0823101472849171
3.1997272635087324,-0.2501114824447986,1.4581909733087144,0.43848146679110456,1.6631086787890634,1.0423951737417574,0.16417689170081468,0.23603504454877175,0.59840595474232,0.8673775372023808,-0.49389246065783726,-0.042969827324050025,0.043359418836283796
3.2258094717914627,-0.2680749207680647,1.498129203128134,0.3131807158565685,1.5844584973163167,-2.5134762862669504,0.15882221032327218,0.25124515064101394,0.6029576184433022,0.2917192346595124,0.9557255608830192,0.018505363046883352,-0.03385397972188309
3.2619955804113854,-0.26894412757388153,1.8961471476892138,-1.3173292798638645,1.7896459583375401,-0.3568829236769564,0.1390469847161842,0.26561344104743545,0.679855257441318,0.7549159260225696,0.23477453998458536,-0.004196811977754484,-0.6123440591544397
3.1555291387176925,-0.17034121864784346,1.1077664620932248,0.6313888158114029,1.6647614814582488,0.1582848472354148,0.1784321763292754,0.23975827352800816,0.6789834879832666,0.9931176303095395,-0.09549826976523063,-0.06434337633676358,-0.021386508873535482
3.3418803679442988,-0.23738985858483527,1.341559462963588,0.7187797758503096,1.1863968501647568,-0.8084227779625741,0.17787200218219185,0.24709901399468223,0.6103431374825242,0.8608357825480956,0.4686732520294745,0.12540363809945718,0.1535612772424908
3.2164161211343947,-0.2577191628544419,1.2998802870779764,0.4992962997299182,1.542501743949046,-1.147058824023551,0.17208959651403685,0.23437518137595095,0.6495983045441833,0.8327165932731844,0.5525396272961721,0.013027558857458385,-0.0333664242184373
3.1941386943414387,-0.23019101444215606,1.3394912592141195,0.7903616806117666,1.5607366995354615,0.7552135756414176,0.17625317033818447,0.20488069386697466,0.5985390322488641,0.9208960649229915,-0.3629903609676788,0.042515687358711376,0.13557600002330936
3.2081876658402666,-0.22242830244131068,1.2437414304582097,0.5546993742751536,1.8991455028704478,-2.7776744304768344,0.13364901831732487,0.23943022121591667,0.6630358275741265,0.16474626096948108,0.9693901755633161,-0.020893656544268766,-0.18084471829198975
3.3463611656086703,-0.24601620747453598,1.2374250538449443,0.7731971717529011,0.9862865234417456,-2.173579458783041,0.19092107544651318,0.23806349721164344,0.6467585224443305,0.3624559886396102,0.8894182554720286,0.072305146839069,0.2689475578490288
3.216338769504795,-0.17486015463847976,1.1232719878430586,0.6878303284576119,1.3603161237964803,3.033752563439712,0.18348541104983435,0.24374968464681454,0.6675831348331356,-0.06626802333824228,0.9936714737796413,-0.02413218788863036,0.08742533263960486
3.515369046920989,-0.26823623728310014,1.1506283975584888,0.7163749549542666,1.6178419407383013,0.05248411025913047,0.10355847867973719,0.23547340189575586,0.67569375689891,0.989904643244303,0.13560295946223352,-0.0411705188998286,-0.0023712954206045155
3.301181500653792,-0.2542889145883367,1.9543475738114344,-1.4622824722139238,1.5693212576588964,-2.0293697645286644,0.14293891368671402,0.2729413422608621,0.6728518539655067,0.36895197432942733,0.6824122003180383,0.5136826028884054,-0.366494492435158
3.3811077420795357,-0.22710193148041372,1.21250332879418,0.697603858926023,1.5994306770432822,2.7600741269398985,0.12193956622666019,0.24282583054556747,0.6494036273842725,-0.281231312998118,0.9582600692567502,-0.038761030897002655,-0.033825592991174484
3.408745422330189,-0.25577746673063906,1.2280247688572863,0.5646427422058042,1.6910006045658448,1.02453442005203,0.11431302994805562,0.2426524768275849,0.6667495252211952,0.9175933231603074,-0.38899209116486017,-0.08127216744291658,0.010123295014146263
3.180314922379732,-0.2500125123062095,1.3855995640484768,0.3391097185012253,1.896110308251354,0.3419489909038984,0.14932333434553494,0.2429475505288258,0.642331665032345,0.9685119373092713,-0.16099772975553422,-0.18498242425812966,-0.0429634847119201
3.1520305288489787,-0.20800037777199626,1.908448874741898,-1.5253584743709494,1.812795903946931,-2.4202666415452705,0.1577751574136541,0.2589269050515218,0.6851151714519054,0.19972899845663086,0.7271774279038001,0.5809574755208081,-0.30628373636093453
3.3652716376675027,-0.26069430370434543,1.2173324852106095,0.6374790561154786,1.4916535777757423,-0.362776629433204,0.14651217001315173,0.2371867755302534,0.6616183956454844,0.9640194161343956,0.264763984135725,0.022010382089893657,-0.009063172774122425
3.4397965035343807,-0.262772603480639,1.1656964911397572,0.7807674315013113,1.6210422257396724,2.92226165081493,0.11182348681803869,0.22122683832819362,0.6630246312928775,-0.2309903718308423,0.9711553615092728,-0.04283278294100425,-0.04081745507465475
3.134634851238001,-0.2206386770703778,1.3472778025665095,0.5893803543524767,1.6843938408755696,-1.1051944223898453,0.17736124153889338,0.23086993847025514,0.613582006962994,0.863434418022236,0.4956723849919166,-0.09375001337780992,-0.0009096827404513249
3.2715585141823533,-0.2606716751114481,1.4112516942915607,0.4860984383367246,1.2940768163215748,1.7079607382338557,0.18049255822504573,0.23886640281449886,0.6136058459767604,-0.6816521691902171,0.7205605937864417,-0.09202333176021375,0.08760398011592799
3.188980201254745,-0.26376081520466227,1.2148183172941445,0.5750338733419207,1.5498944066200644,1.0885730210305868,0.1779244055606824,0.20562340804958368,0.6704864109653978,0.8538766946830167,-0.5186797635742895,-0.023432968705102843,-0.036287588971863564
3.709537518171027,-0.2473766471949292,1.0974893209126186,0.8150468988625381,1.7036406279826437,-1.9286427587934551,0.04204680271740523,0.24545620906401533,0.6786571691128388,0.3400181269811008,0.9358098470509414,-0.0861454359541347,-0.03502238357150754
3.2071369249643222,-0.2620987270715993,2.0256026031692658,-1.3408929041233348,1.5501692526646575,-1.219716436518388,0.17321215412693858,0.2697761190685599,0.6313851229650674,0.6763181235693205,0.47866973548882763,0.3170236766896541,-0.46148138475663647
3.258417284613431,-0.21603802087343676,1.2104543695238028,0.7524379867396702,1.2080251043268644,-1.973717208757553,0.1910487546152826,0.234539762514323,0.6437069080525843,0.5063914124630945,0.8446074811412801,0.031942830420007666,0.17083792251304356
3.1813635148187664,-0.25671452067966777,1.9122948685513597,-1.5433298815602978,1.8111105607447908,2.0889609664787856,0.15081422587284427,0.23522433839731333,0.6903751461785234,-0.4336831773328847,0.5910996574615833,0.6247626390608918,0.2686852088986708
3.494805505376404,-0.26997490980787237,1.2122186147640277,0.6636518610318063,1.61458569484035,0.5310719400407962,0.10611851008144012,0.23920981136782993,0.6620578502335707,0.992893255026518,-0.11323783519184351,-0.035387076108205254,0.009377187660628197
3.278463968305714,-0.258404102012926,1.2322359499824744,0.5523681213651692,1.8306748155194676,2.5837345991104317,0.12489808506364278,0.22537658807839245,0.67258189895726,-0.3203231858504352,0.935700290203414,0.0706049431762841,-0.12989597961041
3.385493583444541,-0.24025414671833012,1.319062028248195,0.7155258915550762,1.753985321236705,1.586777018408878,0.11156482076138817,0.2339108986626219,0.617516783393362,0.7550117437906854,-0.6408846715133713,0.005287686209277394,0.13855015312838478
3.1686872843505243,-0.2044992873445497,1.2330881398911102,0.7091186881105231,1.5810547390709648,2.177913157530917,0.17423831136590961,0.21997869685790075,0.6361161934061713,-0.4521650315064493,0.8891746442425946,-0.050444963136262747,-0.04868821225931379
3.321429417827325,-0.23727988803694505,1.1898511630446862,0.7366512445407485,1.8071782928624853,3.0822933288205534,0.11710734013450129,0.22440670531703968,0.6596197019405086,-0.09060807557011415,0.9857448113060605,-0.048139346569506705,-0.13334146743050476
3.1242335367474907,-0.16122636972844168,1.274131529446244,0.8042415585976015,1.8961628286453043,-1.8991890436506795,0.1563866796343057,0.23438743239438595,0.6081657564413541,0.6106330888093302,0.7553550734152215,-0.22745566643737758,-0.06949722097026842
3.2172245057398388,-0.26347112552128393,1.2872336647464906,0.3861343945604323,1.5516729316717228,2.7557401156508052,0.1646778782000485,0.23320871395014023,0.6700541449689702,-0.20277470826683702,0.9746764703868203,0.09335908544002448,0.013125430560218313
3.368277648586064,-0.22534511675772226,1.1483467976327901,0.7958804461056423,1.2057064542278815,-0.2775491548677378,0.17340590919016047,0.24003362052223223,0.6640110386031687,0.9579003952589711,0.23087565964847168,0.1595611829359923,0.06052678287053634
3.1639946389516616,-0.1445658362136607,1.0811864779074947,0.7604063937903456,1.8494280550807294,2.2262941065691204,0.1508317429928012,0.23849962058268653,0.6723776824421686,-0.4201600095000518,0.89341298692041,0.02925701480500964,-0.15627804805399564
