q1,q2,q3,q4,q5,q6,px_r,py_r,pz_r,joint
-4.7529061829147364e-05,2.4000744984529846e-05,1.5700025030631912,-1.8448468875368682e-06,-3.140011168830946,3.5994153987161484e-05,0.07541005313396454,-0.5781211853027344,-1.286552906036377,5.0
-4.757348053614329e-05,2.2348906657959766e-05,1.5699938110630678,1.1846179330857091e-06,-3.014394764044381,3.902728772563904e-05,0.07493894547224045,-0.5665997266769409,-1.286486268043518,5.0
-4.793200593037697e-05,1.643774394266988e-05,1.5699934562100968,1.2540796119172793e-06,-2.8887961395999713,3.5656345697112984e-05,0.0735362097620964,-0.5559499859809875,-1.2886865139007568,5.0
-4.788708774485378e-05,2.4188439649099752e-05,1.5699908762808292,1.871086064772258e-06,-2.763205820567015,3.625384224707118e-05,0.07128302752971649,-0.5453787446022034,-1.2916404008865356,5.0
-4.7140883096881516e-05,2.7686693879688613e-05,1.5700011885678515,-1.9335840225215086e-08,-2.6376215729579218,3.594880974406116e-05,0.06819573789834976,-0.5353575348854065,-1.2953360080718994,5.0
-4.701751134259968e-05,2.1445190406049254e-05,1.569993182042938,5.165505083812718e-08,-2.512000662009357,3.796162886415756e-05,0.06431590765714645,-0.5262271165847778,-1.3006651401519775,5.0
-4.534306462779847e-05,2.320288682973131e-05,1.5699942965778053,-2.727439645129546e-06,-2.386429708615102,2.8820138495420934e-05,0.05971146374940872,-0.5178919434547424,-1.3066294193267822,5.0
-4.678152902723646e-05,2.4633828963060707e-05,1.5699965394804467,2.411377301130552e-06,-2.2608223402844945,3.7095636830015116e-05,0.05434158071875572,-0.5102418661117554,-1.3126804828643799,5.0
-3.865067689414618e-05,2.4015425831291442e-05,1.5699853124584326,-2.171030403404274e-07,-2.1352112011866735,3.624344261016579e-05,0.04855538159608841,-0.5034710168838501,-1.319252848625183,5.0
-4.652633043874839e-05,2.6535591290799183e-05,1.5699850106697542,1.417267491067175e-09,-2.0096298913673976,4.693524333406217e-05,0.04193539917469025,-0.49823203682899475,-1.3267792463302612,5.0
-3.7836004583190566e-05,2.33116896840571e-05,1.5699919228549803,6.128954590402195e-07,-1.8840172518386258,3.648730819330512e-05,0.035133905708789825,-0.4942503273487091,-1.3347636461257935,5.0
-3.7050145361244843e-05,2.4058600084514363e-05,1.5699920999243366,-6.68730657901975e-07,-1.7584207622639783,4.374317803096362e-05,0.027971534058451653,-0.49151962995529175,-1.343049168586731,5.0
-4.428567760288906e-05,2.5746101171037335e-05,1.5699842463852192,-1.5765529273149852e-07,-1.6328146708348303,3.585379018872603e-05,0.020643142983317375,-0.4902103841304779,-1.351513385772705,5.0
-4.7030167623357064e-05,2.3415980339784444e-05,1.5699854501183317,-4.618331633690346e-07,-1.5072279126772274,3.570451411821252e-05,0.013344235718250275,-0.49000394344329834,-1.359262228012085,5.0
