q1,q2,q3,q4,q5,q6,px_r,py_r,pz_r,joint
0.0,0.0,1.57,0.0,0.0,0.0,2.482030154172943,0.28564291259242264,1.0067635770218188,1.0
0.157,0.0,1.57,0.0,0.0,0.0,2.5334488470942085,0.34837022359099024,0.8959584882931719,1.0
0.314,0.0,1.57,0.0,0.0,0.0,2.5748029002496606,0.42865676984385515,0.7925163402421557,1.0
0.471,0.0,1.57,0.0,0.0,0.0,2.6050750696646943,0.5245276299301217,0.6989816452876495,1.0
0.628,0.0,1.57,0.0,0.0,0.0,2.6235207080898646,0.6336245330801443,0.6176552082504341,1.0
0.785,0.0,1.57,0.0,0.0,0.0,2.6296860821395898,0.7532638688879445,0.5505375302117747,1.0
0.9420000000000001,0.0,1.57,0.0,0.0,0.0,2.623419533412221,0.8805026998615502,0.49927959936665234,1.0
1.099,0.0,1.57,0.0,0.0,0.0,2.604875209045658,1.0122111530074476,0.4651422793384438,1.0
1.256,0.0,1.57,0.0,0.0,0.0,2.574509269942778,1.145149409731229,0.4489652939379512,1.0
1.413,0.0,1.57,0.0,0.0,0.0,2.533068669938298,1.2760474002252673,0.4511465712924144,1.0
1.57,0.0,1.57,0.0,0.0,0.0,2.4815727819217424,1.4016852419881454,0.471632455446094,1.0
1.727,0.0,1.57,0.0,0.0,0.0,2.4212883228846658,1.5189724438161316,0.5099190262114942,1.0
1.8840000000000001,0.0,1.57,0.0,0.0,0.0,2.353698194696137,1.6250239269743978,0.5650644948049873,1.0
2.041,0.0,1.57,0.0,0.0,0.0,2.280465007073857,1.7172309935480121,0.6357123703538989,1.0
2.198,0.0,1.57,0.0,0.0,0.0,2.2033901800278484,1.7933254962640737,0.7201248274158087,1.0
2.355,0.0,1.57,0.0,0.0,0.0,2.1243696317916037,1.8514356313093634,0.8162254537221303,1.0
2.512,0.0,1.57,0.0,0.0,0.0,2.0453471422471363,1.8901319817288842,0.9216503266194209,1.0
2.669,0.0,1.57,0.0,0.0,0.0,1.9682665390295544,1.9084626788108674,1.0338061618091605,1.0
2.826,0.0,1.57,0.0,0.0,0.0,1.8950238824569912,1.9059768165440742,1.149934104019422,1.0
2.983,0.0,1.57,0.0,0.0,0.0,1.8274208254605966,1.8827355431889432,1.267177590459309,1.0
0.0,-1.04,0.0,0.0,0.0,0.0,1.3005745897197893,1.9381723525300667,2.0404120118319784,2.0
0.0,-0.936,0.0,0.0,0.0,0.0,1.465774525084833,1.9068409818727983,2.075603755562872,2.0
0.0,-0.8320000000000001,0.0,0.0,0.0,0.0,1.6300893055070196,1.86237650598083,2.0987272409653768,2.0
0.0,-0.7280000000000001,0.0,0.0,0.0,0.0,1.7917433036193209,1.8052594193054292,2.109532589766849,2.0
0.0,-0.6240000000000001,0.0,0.0,0.0,0.0,1.948989645146033,1.7361069436325205,2.1079030366160953,2.0
0.0,-0.5200000000000001,0.0,0.0,0.0,0.0,2.100129086071112,1.6556663582268598,2.093856190879498,2.0
0.0,-0.41600000000000015,0.0,0.0,0.0,0.0,2.2435283751018,1.564806924541975,2.0675438463497176,2.0
0.0,-0.31200000000000017,0.0,0.0,0.0,0.0,2.3776379029980705,1.4645104927595058,2.029250340923306,2.0
0.0,-0.20800000000000016,0.0,0.0,0.0,0.0,2.5010084480447503,1.3558608916660695,1.97938948397298,2.0
0.0,-0.10400000000000015,0.0,0.0,0.0,0.0,2.61230683671048,1.2400322165233473,1.9185000846181435,2.0
0.0,-1.3877787807814457e-16,0.0,0.0,0.0,0.0,2.7103303502604428,1.118276141495658,1.8472401292163154,2.0
0.0,0.10399999999999987,0.0,0.0,0.0,0.0,2.7940197216413396,0.9919083937401418,1.766379670994962,2.0
0.0,0.20799999999999988,0.0,0.0,0.0,0.0,2.8624705821909497,0.862294535323995,1.6767925086601967,2.0
0.0,0.3119999999999999,0.0,0.0,0.0,0.0,2.9149432344762367,0.730835206612975,1.5794467439054116,2.0
0.0,0.4159999999999999,0.0,0.0,0.0,0.0,2.9508706456522,0.598950990594872,1.4753943198578077,2.0
0.0,0.5199999999999999,0.0,0.0,0.0,0.0,2.969864574963221,0.46806706169793394,1.3657596535130436,2.0
0.0,0.6239999999999999,0.0,0.0,0.0,0.0,2.971719769171548,0.3395977849930094,1.2517274849987965,2.0
0.0,0.7279999999999999,0.0,0.0,0.0,0.0,2.9564161805760616,0.21493143220436745,1.1345300749711993,2.0
0.0,0.8319999999999999,0.0,0.0,0.0,0.0,2.9241191836528384,0.0954151796918607,1.0154338884923435,2.0
0.0,0.9359999999999998,0.0,0.0,0.0,0.0,2.8751777879764413,-0.017659449479937625,0.8957259092862544,2.0
