q1,q2,q3,q4,q5,q6,px_r,py_r,pz_r,rx_r,ry_r,rz_r
-0.0257547674992759,-0.466668211153981,1.81711286111375,-0.0737132696456502,0.914448179815503,-0.851142521202884,0.49352967,-0.314320556,0.779334469,0,0,0
-0.764078088733865,-0.770653679508449,1.9230235463569,0.575241993478741,-1.75639548356548,0.0215112028892999,0.063472069,-0.28587583,1.02031138,0,0,0
1.18007988158957,0.723551815976387,1.18873882935091,0.535441781815081,1.76840244007301,-0.875330652025146,0.580730722,1.011598788,0.155004285,0,0,0
-1.16590462047272,0.441432579843057,0.821774183942551,0.622962850985923,-1.37632222948411,-2.53725163393389,0.269696317,-1.181193518,1.075007192,0,0,0
1.47326519349123,0.862173449542279,1.52807108093961,-0.783528519694537,-0.493728371241894,2.11038582732071,0.45939277,1.187532443,0.081133502,0,0,0
-0.981345905028199,0.382871177551505,0.833116152297183,0.928177331404294,0.800079878239719,-0.911291992396406,0.3043705,-1.011884665,0.821244609,0,0,0
0.426631167685879,0.270064532260992,1.63654432384181,-1.0030688540275,-0.95705976562425,1.0436483997808,0.936161242,0.103138877,0.730915317,0,0,0
-0.527521003679657,-0.78754037896141,2.04016699788602,-0.490406487646889,-1.62687960457269,-1.95648382771321,-0.036098798,-0.191723904,1.000847176,0,0,0
0.924728138899944,0.404210902847465,1.39903123834489,1.07816100817854,0.940028116395103,-0.954052540759545,0.781552576,0.549004942,0.411803599,0,0,0
0.440659195621074,-1.02157456366693,1.68353584440955,1.12491140104205,0.141257178711372,-0.830624482360074,0.043432498,-0.387512997,0.931991131,0,0,0
-0.40153179891912,0.611261855994223,1.39449307867684,-0.528122916809616,0.661962070013099,-2.09774409726812,1.021589145,-0.787159665,0.26466669,0,0,0
0.578302451936424,0.303672606191575,1.70397627387064,-0.568734028217643,-1.20267492130878,-1.05338984944162,0.965787985,0.327205459,0.646371057,0,0,0
-1.35605181057053,-0.496706177687805,1.70751359814146,1.1010865457615,1.74638890388337,0.0675580980075928,-0.100842607,-0.295456962,0.74111089,0,0,0
1.40554507295631,0.249084484788944,1.96344971932943,0.089970515942261,0.35170510615504,-2.63789537343445,0.488577065,0.757819042,0.219020548,0,0,0
-0.337410512454765,0.505097017344106,1.12023618716209,-1.14962314414802,0.831787365368453,-0.727073154892656,1.102106148,-0.707592218,0.725020938,0,0,0
-1.4796012468145,-0.679591740683775,2.04759508171953,0.194983793355712,1.81459199599104,2.09583658911869,-0.119707738,-0.340285516,0.599781043,0,0,0
-0.477451520997502,-0.815852019260868,1.92257384691692,-0.840393212915437,0.542388851345719,1.11883277748026,-0.003661953,-0.38563439,0.970880725,0,0,0
1.29892916607697,0.518438367393881,2.02454425073439,-0.84958277675223,-1.01605782999693,-2.6089634671585,0.525753274,0.830794115,0.241360678,0,0,0
-1.39497928897651,-0.155222649879765,1.85703033375318,0.292000059067297,0.97542935974462,2.84778400288565,-0.174012051,-0.684713169,0.51422507,0,0,0
0.848579627483404,-0.374634923527171,1.59162887330846,0.998778109196242,-0.237575495814162,1.65703761418874,0.604953245,0.135348457,0.9527966,0,0,0
-0.344728628645698,-0.1439674960452,1.80495685009433,0.891768584461629,-1.69342052274161,1.79988881537821,0.70650475,-0.43642699,0.726041102,0,0,0
0.87157417177288,-0.961879176580289,2.02782440821101,0.170139956722819,-0.281869509059739,-3.06415504044843,0.3238421,-0.182336786,0.893531095,0,0,0
1.44763483365845,0.732154052201463,1.56725930489001,1.09187404851547,0.24795171345601,1.4730889577084,0.478123747,0.946500887,0.006542836,0,0,0
1.23057571623203,-0.346340171313704,1.79048924906508,0.27811796759498,-0.147975472045727,-0.0151461057240656,0.535803986,0.412104913,0.853046458,0,0,0
-0.796755374551283,0.932024519104893,0.727034923165479,-1.0935229237636,-0.843835337593571,-1.04388709536377,0.700179929,-1.146689899,0.59890663,0,0,0
-0.782323931122623,0.111259408771888,1.82145308062244,-0.24892441324038,0.835424137221347,1.19730288459171,0.402114134,-0.83422881,0.400383289,0,0,0
0.900316917535662,0.0579342318537703,1.57774204248763,0.76247103631611,1.46172204331533,-0.0258004323100586,0.612165318,0.434472042,0.540671707,0,0,0
1.32286356112979,0.303059673459919,1.90807157654565,0.445660880922927,1.11353228178962,-1.53192901628619,0.442395506,0.647887111,0.148483888,0,0,0
0.795800414408177,0.563938979663524,1.20271299809787,-0.506097210725305,0.960894965376376,-1.95364497259671,1.111582829,0.725746923,0.447678978,0,0,0
-1.107510764187,0.155685795251555,1.51609323494517,0.739593544222114,1.59907806144814,-0.705171092911266,0.188999232,-0.792004333,0.506943158,0,0,0
1.13972297044515,0.299440895132048,1.29536062817454,-1.06970949212706,-0.119451914987966,-2.24626861629111,0.745103198,0.749503391,0.874382731,0,0,0
