q1,q2,q3,q4,q5,q6,px_r,py_r,pz_r,joint
-1.5699911120454204,1.131693016423851e-05,1.5699706046633073,-1.7616134552681027e-06,1.5699583149979288,1.0980777904235871e-05,-2.492211765003471,0.3605817799356349,0.6438985608484489,1.0
-1.4129783316729811,1.2801157094468769e-05,1.5699685402588646,-1.6632933089776629e-06,1.5699680220183023,1.4417059509243578e-05,-2.3416942073997586,0.6234956358872452,0.6458174300296619,1.0
-1.2560067082457895,1.0584941446459655e-05,1.5699598704114834,-5.117265007438435e-07,1.5699602018128147,1.323191612850828e-05,-2.152009653513089,0.8616059902698461,0.6515011776542586,1.0
-1.0989913975356,1.0308298635456174e-05,1.569969098518616,1.2167617134490112e-07,1.5699653727812373,3.9222289676362234e-06,-1.9245465934107855,1.0698077342445371,0.653407273118227,1.0
-0.9420182895667579,1.2643673703246077e-05,1.5699635773679053,-1.3486406871505796e-06,1.5699594411574065,2.9771481201293944e-06,-1.6784931144108857,1.2239651187076237,0.6628255635576137,1.0
-0.7849903166670127,1.1764923142142514e-05,1.5699593374768268,-7.119270023719938e-06,1.569968870321526,1.5489703467425472e-05,-1.4040468299629025,1.3482864591764558,0.6732818585949044,1.0
-0.6280211065837121,3.0128111460842092e-06,1.5699605224821047,5.0652522946819374e-08,1.5699664212522455,3.280183405653116e-06,-1.1158179653296487,1.4298979228709445,0.6769870623136959,1.0
-0.47099878509408954,1.1852090828934215e-05,1.5699580872077779,3.1316672979251174e-06,1.5699683904534434,1.1846090693855844e-05,-0.8179992886905197,1.4648255712985472,0.6810168307611828,1.0
-0.31403462375715624,1.1535114972818967e-05,1.569967319970872,9.687181597575025e-07,1.569968105995054,1.4340015795658821e-05,-0.5094856800639169,1.4566108942904423,0.6788466924014764,1.0
-0.15699403825419714,1.1983286162993765e-05,1.569965547773757,-1.3452164382746197e-06,1.5699703407512575,1.2946663052957755e-05,-0.21009577391477358,1.3951593682534436,0.6784348048695947,1.0
-4.449002663159162e-06,1.2505345118469931e-05,1.569967746729115,-7.617978181518908e-07,1.5699682298134243,2.0810321326104185e-05,0.07021859885799199,1.2888272130801326,0.6728353231476121,1.0
0.1569558486788285,1.2885326833624517e-05,1.569967336199807,1.402298446150401e-06,1.569961832485494,2.7429375305093925e-06,0.3343128260400005,1.1407947187470124,0.6690252738742495,1.0
0.3139873457613812,1.3378245624785681e-05,1.5699691077675635,7.913176526667954e-07,1.5699593060911534,1.4197231820429635e-05,0.5747939904091728,0.9517252508346212,0.6629359326927171,1.0
0.47095770303388945,1.0036397225707763e-05,1.5699594954287537,-5.291447298069027e-07,1.5699574230461817,1.2716639870485917e-05,0.7813472812451128,0.7253631663272058,0.6574238120005573,1.0
0.6279856466513545,1.2519635894015687e-05,1.5699776053848173,-8.652362255019611e-06,1.569964785381249,2.984263750134013e-05,0.9372481338730677,0.47146947899279484,0.6621907522180708,1.0
0.7849465086258144,1.2134293270913387e-05,1.5699570985170328,-1.6623891226896994e-06,1.5699555657720008,1.1182291365610274e-05,1.0600807504679188,0.19679466849281763,0.6598318012820479,1.0
0.9419866091199114,1.1793304644806815e-05,1.5699659226722988,3.960629221092803e-08,1.5699797218825708,1.3006529957420787e-05,1.1414712904400708,-0.0944952455697429,0.6556942993753869,1.0
1.098962442045507,1.2175601629616727e-05,1.5699597077239091,-7.997216703945045e-08,1.5699695530275501,1.3500140132547598e-05,1.176654918696912,-0.39838430637717875,0.6491242627984525,1.0
1.2559827331492857,4.002740365048853e-06,1.5699723407773376,3.1093087426945747e-07,1.5699590097459466,4.371764389319898e-06,1.1613786796610002,-0.7006963929991007,0.645045048722548,1.0
1.4129404655716897,1.3567338813947781e-05,1.569966920711616,7.604127019588182e-07,1.5699702082743723,1.0443090629136663e-05,1.1011242206158522,-0.9997006543526594,0.6361292712481251,1.0
-1.2052978031491021e-05,-1.0471813337435052,-3.572414986640194e-06,6.85993780218297e-07,-9.411477366280189e-06,1.3322859358613044e-05,-3.2634400390031804,-0.23626483977472454,1.0075246808752434,2.0
-1.1607868933214215e-05,-1.0471814482014692,-7.617013286176636e-07,7.532280965454056e-06,-1.1282174893987347e-05,2.006754041274173e-05,-3.2606052546031257,-0.23473245354586653,1.0064097400894503,2.0
-1.1673935721649163e-05,-1.047182311978127,-1.0213932924082283e-05,-3.022518495146678e-07,-8.620293172034955e-06,1.1747756537777409e-05,-3.258716241828194,-0.23425892994415684,1.006632130138229,2.0
-4.6179724147163e-06,-1.0471807875219232,-1.3359554163394367e-05,-1.261360122142725e-10,-1.2736230725379826e-05,1.2895136847371221e-05,-3.259454203905769,-0.2336271649490195,1.0052565421913142,2.0
-9.920528423086782e-06,-0.9419741443040771,-1.3642392704530785e-05,2.491085875226959e-06,-4.197559410536686e-06,2.052967292031451e-06,-3.156191204305717,-0.024455806238533773,1.004659780883425,2.0
-1.2364953778096286e-05,-0.7849577559495028,-3.508757443849959e-05,6.126984167967819e-07,-2.6017294045226764e-06,1.3082802216264293e-06,-2.961013422552703,0.2775194800826929,1.009452955648936,2.0
-2.2083517348842895e-05,-0.6279857022565771,-3.214173016300836e-05,-8.42614361853999e-06,-5.271037462178694e-07,2.0752939821650696e-05,-2.7194830944228703,0.5376246239751665,1.0050325958730182,2.0
-1.2008632506627937e-05,-0.4709548680138797,-2.3914936870359166e-05,-8.92049721994752e-06,-1.1813317558115383e-05,4.1930149668655125e-06,-2.4344930639979534,0.749294923273987,1.0089843547648547,2.0
-1.0584942293167435e-05,-0.31398591758736094,-2.573529484490886e-05,2.36316439207119e-06,-1.1600117735278303e-05,2.8466478985295717e-06,-2.1193563647516522,0.9173455198287765,1.0058134095793454,2.0
-1.0832415997523481e-05,-0.15694541993145475,-1.9931934646005304e-05,-1.8386749398087398e-07,-3.1586215609366893e-05,1.9859753861210308e-05,-1.7839359563478,1.0384420224906135,1.0006748699038641,2.0
-1.1674254062903218e-05,1.1971999033511277e-05,-2.660025246389942e-05,4.0745341646463503e-10,-4.495164926464428e-06,1.3263262338847709e-05,-1.4379086864876371,1.1019821632041311,0.9945092100139041,2.0
-1.2574841864306787e-05,0.15702745522506034,-1.2341532986943206e-05,3.3479674329855254e-07,-1.5558681975042372e-05,1.0374377645414136e-05,-1.079612922950988,1.1241940352889954,0.9905703839079929,2.0
-1.3370366971816002e-05,0.31404881463301654,-2.0285446279384707e-05,-7.639452189356945e-06,-1.8182070334460255e-06,1.1053180622100017e-05,-0.738359769793901,1.0750311952202893,0.9844380688744223,2.0
-1.198572664080164e-05,0.4710183430223899,-3.068353269156771e-05,-2.4253037540156754e-06,-9.997772545666483e-06,1.2455486872288591e-05,-0.3961238859825721,0.9793272253119556,0.9862242748408727,2.0
-1.193639446233535e-05,0.6280530983574925,-1.3919537730016261e-05,-8.02609776766489e-07,-9.45517344042598e-06,-1.1401161824836175e-07,-0.07134102700344558,0.8321312975847162,0.9921880247729288,2.0
-1.1984058039761354e-05,0.7850070228646969,-3.3030042424147e-05,-2.7738764827519097e-06,-8.889789923219614e-07,1.9930124268611725e-05,0.22663857056653391,0.6334223207601611,0.9875941063932755,2.0
-2.0917231493969633e-05,0.9420571336048158,-2.48315369047589e-05,-3.7819345094564515e-07,-1.2725253506838864e-05,6.4994952373877155e-06,0.48583353539150725,0.3906952270901836,0.9848809905738329,2.0
-8.546081336502875e-06,1.0472431068655605,-1.6651041193783543e-05,-3.5478460206287646e-06,-2.254113406940203e-05,-1.0719598967340905e-07,0.6471605708442856,0.21048663964965147,0.9767312642977728,2.0
-1.1114428693613405e-05,1.0472503502844845,-1.0765254677120506e-05,1.2627491557090662e-06,-1.4688989830299543e-05,1.1326807211402677e-05,0.646197415225243,0.2091379086383441,0.976624106376743,2.0
-4.973578979845759e-06,1.0472527356714616,-1.1048504746661297e-05,-7.384747169745621e-07,-1.429313357938904e-05,4.557839915441473e-06,0.6455463619380875,0.20915884860541362,0.976097637442453,2.0
