0.097911479273727,-0.012751396094767002,-0.011708199503100999,-0.05846779498019898,0.16993329979754004,-0.05862058728305343,1.0
0.08903531698799,-0.018048937661172,-0.02133785704143,-0.010248025206954633,0.12542799191293472,-0.06493550267404624,1.0
0.07914748631608699,-0.024581104405396,-0.03143878506407,0.012860979131915567,0.08838293071130301,-0.07828775556294372,1.0
0.067724939969842,-0.027076380285544002,-0.04222130975392,0.05218870081293807,0.06085769471318439,-0.10150364405625183,1.0
0.062222407641377,-0.044949451800721,-0.051637007182433005,0.025884421478727437,0.007761467164547348,-0.09406294015891349,1.0
0.051261458966635,-0.039141197026515,-0.06430789945920899,0.09835320501975225,-0.014819671489199108,-0.1278479204727445,1.0
0.04128602666957,-0.036217407452806,-0.076462994591613,0.15275631725411049,-0.040554620808179405,-0.15457452662288448,1.0
0.033964817997212,-0.038542476548234,-0.088707964372126,0.18798459303617676,-0.07490228297305133,-0.1716261993310992,1.0
0.024747362032556,-0.03287386351453,-0.1020064124319,0.24935465999616122,-0.09644527583295748,-0.20077987480420073,1.0
0.015917542540385,-0.03261868127391,-0.114710667706799,0.28655052782087787,-0.12078946387011062,-0.2361359904766915,1.0
-0.029922713511318002,-0.054663614700197004,-0.104990077033346,-0.21944140447575355,-0.03494260541283038,-0.28500807532960865,2.0
-0.024720622278608002,-0.058756708662134005,-0.095958968644232,-0.19670271424340463,-0.016682454876146224,-0.286635133391247,2.0
-0.021304042589604,-0.063641279345047,-0.087189620669223,-0.18470582679335087,0.002838565957683388,-0.29335433986658255,2.0
-0.016515615571971,-0.06609434721846201,-0.079233182908594,-0.16212810182851556,0.021734838577424406,-0.2979930313243513,2.0
-0.012632259859399999,-0.071748243083398,-0.070813572957,-0.1501384413911215,0.040683285786193416,-0.30475535002978665,2.0
-0.008126021719979,-0.075126669096472,-0.062949177111345,-0.1299537775999794,0.060082518167200914,-0.3070400262565615,2.0
-0.002746967914382,-0.080800306975383,-0.055168674019218,-0.1164798642262247,0.0768291277258676,-0.3057032608739364,2.0
0.001702151624514,-0.08475362426050999,-0.047533488777597,-0.09733463867502384,0.09556995290200247,-0.31818956047007957,2.0
0.006220855880495,-0.090087498812628,-0.039765027356118,-0.08199723739233096,0.1173386665908881,-0.3155379128257162,2.0
0.011296309400412,-0.095417631672642,-0.032537058136971,-0.06530589030575987,0.13588744281216622,-0.31729582935818174,2.0
