q1,q2,q3,q4,q5,q6,px_r,py_r,pz_r,joint
2.91,-0.25,1.96,-1.52,1.75,-2.47,0.21587355807232883,0.19682482167630527,0.6756347833696128,5.0
2.91,-0.25,1.96,-1.52,1.782,-2.47,0.21272093011546206,0.19687086285650596,0.6758001288912938,5.0
2.91,-0.25,1.96,-1.52,1.814,-2.47,0.20956916487791286,0.19681677976498244,0.675978938490644,5.0
2.91,-0.25,1.96,-1.52,1.846,-2.47,0.20642148949188838,0.19666262777809468,0.6761710290822578,5.0
2.91,-0.25,1.96,-1.52,1.8780000000000001,-2.47,0.20328112690194527,0.19640856473400775,0.6763762039821537,5.0
2.91,-0.25,1.96,-1.52,1.9100000000000001,-2.47,0.20015129256497594,0.19605485077107915,0.6765942531091623,5.0
2.91,-0.25,1.96,-1.52,1.9420000000000002,-2.47,0.19703519115786164,0.19560184806150002,0.6768249532000304,5.0
2.91,-0.25,1.96,-1.52,1.9740000000000002,-2.47,0.1939360132961635,0.1950500204404623,0.677068068038023,5.0
2.91,-0.25,1.96,-1.52,2.0060000000000002,-2.47,0.19085693226721082,0.1943999329312322,0.6773233486947889,5.0
2.91,-0.25,1.96,-1.52,2.0380000000000003,-2.47,0.18780110078093223,0.1936522511666155,0.6775905337852417,5.0
2.91,-0.25,1.96,-1.52,1.75,-3.14,0.21466983236301895,0.19648417857982847,0.67259440125489,6.0
2.91,-0.25,1.96,-1.52,1.75,-2.512,0.2157403857167252,0.19681321975916466,0.6754728449958319,6.0
2.91,-0.25,1.96,-1.52,1.75,-1.884,0.2183004239438497,0.19682911939321218,0.6772007750950827,6.0
2.91,-0.25,1.96,-1.52,1.75,-1.2559999999999998,0.22137305786390005,0.19652581031457078,0.6771188278756785,6.0
2.91,-0.25,1.96,-1.52,1.75,-0.6279999999999998,0.22378579606627635,0.19601903273138685,0.6752582737113031,6.0
2.91,-0.25,1.96,-1.52,1.75,2.220446049250313e-16,0.22461795782821095,0.19550216873174128,0.6723290845131729,6.0
2.91,-0.25,1.96,-1.52,1.75,0.6280000000000002,0.22355199717986632,0.1951724492958945,0.6694490143854843,6.0
2.91,-0.25,1.96,-1.52,1.75,1.2560000000000002,0.22099467579111332,0.19515569260345955,0.667717074005886,6.0
2.91,-0.25,1.96,-1.52,1.75,1.8840000000000003,0.21792184611963986,0.19545829286815056,0.6677941573407885,6.0
2.91,-0.25,1.96,-1.52,1.75,2.5120000000000005,0.21550607427315208,0.19596478035929765,0.669650850034162,6.0
