q1,q2,q3,q4,q5,q6,px_r,py_r,pz_r,joint
-3.683947318387417e-05,1.665062197015318e-05,1.569981339826813,3.761777238696516e-05,-1.5700146288267267,2.4887653078102594e-05,-0.35507190227508545,-0.8686732649803162,-1.824120044708252,5.0
-2.72277195961577e-05,1.2170765571503605e-05,1.569972653507636,3.8027690322592404e-05,-1.5072051910874045,2.195630916356362e-05,-0.36001113057136536,-0.8689872026443481,-1.8282809257507324,5.0
-2.9048111683379105e-05,9.028705343977694e-06,1.569983863375545,3.937599995723139e-05,-1.4444085229749386,2.1899200669410313e-05,-0.3643670380115509,-0.8696514368057251,-1.8326021432876587,5.0
-3.464800009987518e-05,3.236771437043449e-06,1.569986055305475,3.912010096552333e-05,-1.3815938747653302,2.2711855289409358e-05,-0.36884942650794983,-0.8708047866821289,-1.8367265462875366,5.0
-3.0050042468075584e-05,-4.047006309245903e-06,1.5699876310609537,3.574745967395543e-05,-1.3187954533082813,2.4371853968619798e-05,-0.3735220432281494,-0.8722217082977295,-1.8408011198043823,5.0
-2.790516390573369e-05,-4.399677918336485e-06,1.5699855922499175,4.1636946294282767e-05,-1.256004459166106,2.944203693273214e-05,-0.3781769573688507,-0.8741034269332886,-1.8448253870010376,5.0
-3.1929135531238134e-05,2.314257310553772e-07,1.5699765122888272,4.030462607034184e-05,-1.1932016069930858,1.7249442566724174e-05,-0.38262850046157837,-0.8762043714523315,-1.8486402034759521,5.0
-3.1780930642881474e-05,-1.7287225053312348e-06,1.5699812652643572,3.8335011290740544e-05,-1.1303830045552972,2.7638836016898628e-05,-0.38707435131073,-0.8788114786148071,-1.8524246215820312,5.0
-2.7359899085609928e-05,2.687066378038347e-07,1.56998093851935,3.443431716092455e-05,-1.0676001281239256,2.6870547322106035e-05,-0.3912084996700287,-0.8816885948181152,-1.8561608791351318,5.0
-3.5806142442824696e-05,-1.8131049366613216e-06,1.5699811132732997,4.391721068262589e-05,-1.0047973211464898,2.38015322984236e-05,-0.39538028836250305,-0.8849717378616333,-1.8597488403320312,5.0
-3.7131401001694016e-05,-7.372772502754438e-06,1.5699791270170425,4.259427508949866e-05,-0.9420057614504744,3.2009657343089586e-05,-0.39867153763771057,-0.8886038661003113,-1.8632524013519287,5.0
