q1,q2,q3,q4,q5,q6,px_r,py_r,pz_r,joint
0.0,0.0,1.57,-1.57,1.75,0.0,-0.18180160843739734,-0.3360642496232363,0.745801923048887,5.0
0.0,0.0,1.57,-1.57,1.7564,0.0,-0.18117592127153914,-0.3359918877797381,0.7458052928010283,5.0
0.0,0.0,1.57,-1.57,1.7628,0.0,-0.1805507084865083,-0.3359155274451535,0.7458084698877029,5.0
0.0,0.0,1.57,-1.57,1.7691999999999999,0.0,-0.17992599569093315,-0.3358351717471912,0.7458114541787784,5.0
0.0,0.0,1.57,-1.57,1.7755999999999998,0.0,-0.17930180847296234,-0.3357508239772093,0.745814245552018,5.0
0.0,0.0,1.57,-1.57,1.7819999999999998,0.0,-0.17867817239921713,-0.33566248759008077,0.7458168438930881,5.0
0.0,0.0,1.57,-1.57,1.7883999999999998,0.0,-0.17805511301374385,-0.33557016620405156,0.7458192490955606,5.0
0.0,0.0,1.57,-1.57,1.7947999999999997,0.0,-0.1774326558369679,-0.3354738636005927,0.7458214610609188,5.0
0.0,0.0,1.57,-1.57,1.8011999999999997,0.0,-0.17681082636464815,-0.3353735837242455,0.7458234796985612,5.0
0.0,0.0,1.57,-1.57,1.8075999999999997,0.0,-0.17618965006683285,-0.3352693306824597,0.7458253049258042,5.0
0.0,0.0,1.57,-1.57,1.8139999999999996,0.0,-0.17556915238681636,-0.3351611087454251,0.7458269366678871,5.0
0.0,0.0,1.57,-1.57,1.8203999999999996,0.0,-0.17494935874009687,-0.3350489223458973,0.7458283748579739,5.0
0.0,0.0,1.57,-1.57,1.8267999999999995,0.0,-0.17433029451333545,-0.3349327760790155,0.7458296194371565,5.0
0.0,0.0,1.57,-1.57,1.8331999999999995,0.0,-0.1737119850633164,-0.33481267470211445,0.745830670354457,5.0
0.0,0.0,1.57,-1.57,1.8395999999999995,0.0,-0.1730944557159082,-0.3346886231345299,0.7458315275668302,5.0
0.0,0.0,1.57,-1.57,1.8459999999999994,0.0,-0.17247773176502668,-0.33456062645739665,0.7458321910391648,5.0
0.0,0.0,1.57,-1.57,1.8523999999999994,0.0,-0.17186183847159864,-0.33442868991344066,0.7458326607442848,5.0
0.0,0.0,1.57,-1.57,1.8587999999999993,0.0,-0.17124680106252724,-0.33429281890676443,0.7458329366629514,5.0
0.0,0.0,1.57,-1.57,1.8651999999999993,0.0,-0.17063264472965875,-0.33415301900262534,0.7458330187838628,5.0
0.0,0.0,1.57,-1.57,1.8715999999999993,0.0,-0.17001939462875076,-0.33400929592720785,0.7458329071036556,5.0
0.0,0.0,1.57,-1.57,1.8779999999999992,0.0,-0.16940707587844162,-0.3338616555673891,0.7458326016269039,5.0
0.0,0.0,1.57,-1.57,1.8843999999999992,0.0,-0.16879571355922174,-0.33371010397049766,0.7458321023661202,5.0
0.0,0.0,1.57,-1.57,1.8907999999999991,0.0,-0.16818533271240624,-0.33355464734406565,0.7458314093417541,5.0
0.0,0.0,1.57,-1.57,1.897199999999999,0.0,-0.16757595833910927,-0.3333952920555747,0.7458305225821918,5.0
0.0,0.0,1.57,-1.57,1.903599999999999,0.0,-0.16696761539921998,-0.33323204463219536,0.7458294421237548,5.0
