q1,q2,q3,q4,q5,q6,px_n,py_n,pz_n
-3.6322796806374202,6.092853552204048,1.8158569923293661,-0.11929636122615585,-1.1406060796796298,-3.1489952798193235,0.5,0.5,1.0
-3.6270827013009113,-0.07724212505264817,-4.831406887757185,-17.798943201832756,13.60045145923798,4.216685645872826,0.5,0.5,1.0
-3.672809272855903,6.077526529569535,1.7679432388749745,-0.7021517446322528,1.5141921801879545,-3.552646256909025,0.5,0.5,1.0
-3.6520883805375917,-0.09107026083617412,-4.813875544644112,-17.980329439818874,13.862948585855447,2.7521332787004633,0.5,0.5,1.0
-3.7079041360588882,6.365647048438249,1.32875020345086,1.9313650271322438,1.886554549544655,-3.771185581448115,0.5,0.5,1.0
-7.407244353720348,-1.4693215631939407,-4.469563038220327,-19.80147845839071,17.911405325814112,4.210106613257348,0.5,0.5,1.0
-3.7396181920072404,6.102220661649673,1.74897362442357,-0.6119972356475815,2.2760979710449964,-4.2945243283815655,0.5,0.5,1.0
-3.6898504568791726,-0.03145845247717795,-4.517011710657477,-20.028263427493822,17.109594205638867,2.2126970553632175,0.5,0.5,1.0
-3.5887841692087497,6.096794940525277,1.812956839454682,-0.9318517992460846,0.4752792989799012,-3.5268096506192994,0.5,0.5,1.0
-3.6163910337246175,0.008365883509561961,-4.572780668612367,-20.49209598943109,17.93428635163623,-0.5619909698237306,0.5,0.5,1.0
-3.706987034135874,6.382444281573108,1.559293759457066,-3.073537767322878,1.8830434314368194,-2.590442258595266,0.5,0.5,1.0
-3.7024665059769344,0.09660666497023412,-4.957296508429321,-22.084773843185594,16.995008715205334,-1.6125974964014478,0.5,0.5,1.0
-3.592895843684072,6.299154046617111,1.3885038106735548,-3.7697512741105865,-0.6000605218149683,-3.6869574835330927,0.5,0.5,1.0
-7.339749750825834,-1.5636242278804098,-4.469304152856421,-25.28371400625914,17.172883463557255,3.330264087371944,0.5,0.5,1.0
-1.1116624600522427,5.010384053596013,1.4933294008452689,-2.4163248767086247,-1.0943337871202043,-3.948706396373801,0.5,0.5,1.0
-7.355911799459117,-1.5356205176230744,-4.719606742013376,-23.683904427588224,17.367429630668916,1.6273999867121631,0.5,0.5,1.0
-1.142525284282194,5.008681819561269,1.485786305629145,-3.328624573287947,0.6422058369062618,-2.6540597761411906,0.5,0.5,1.0
-7.353056035110015,-1.332316460388132,-4.629771197322169,-26.872149555747274,17.350320070993668,-0.05101373603278339,0.5,0.5,1.0
-1.0050878753874817,4.696901871833967,1.6913052128845936,-0.21365034450105108,2.209303191858104,-2.020780184230906,0.5,0.5,1.0
-7.2872364563827725,-1.4040148615167272,-4.552973799363026,-26.531866494157416,16.57789302126671,-2.587881102723525,0.5,0.5,1.0
-1.1635661487162898,4.786654336197977,1.814874132977091,-1.0751522469278803,-0.08033594941552849,-3.5417937087913125,0.5,0.5,1.0
-7.360690142933402,-1.4507633177676076,-4.487978680718299,-27.179237313540813,13.985065759336186,-3.8388061149840773,0.5,0.5,1.0
-1.0272060176572475,4.702198765681685,1.6670038440731652,0.8709437863333898,-1.9605710779027274,-4.681239482763968,0.5,0.5,1.0
-7.41122621084292,0.1875953363359821,-1.8248818840898517,-23.87140892826819,11.597808548017364,-4.214041727756901,0.5,0.5,1.0
-1.1465335353276827,4.967535689816282,1.6246166758966254,-2.1272255129210684,-0.5781660896382393,-6.4608782426363875,0.5,0.5,1.0
-7.3008112833659995,0.13020623728209121,-1.8082825176994535,-23.582656453384278,10.41416605113622,-1.5754370604114603,0.5,0.5,1.0
-1.1330777445605573,4.964257299606801,1.6354492164202339,-2.782877157497886,0.8229838954224845,-7.047348427989959,0.5,0.5,1.0
-7.306863389157312,-1.5136488957422007,-4.475481683658733,-25.733855432071117,10.550554845198363,-4.385369931549464,0.5,0.5,1.0
-1.0001564049811107,5.0017536567953735,1.3503128945829448,-3.8756524923158353,2.3113909706387292,-7.164271157489635,0.5,0.5,1.0
-7.406315586132416,-1.3175389171698533,-4.6538536862481585,-27.091907465694913,11.607102215439262,-3.892921831274438,0.5,0.5,1.0
-1.057846202488812,4.786618555058685,1.492169776307702,-4.532302725504683,4.671318128562593,-6.788564087200991,0.5,0.5,1.0
-9.905715549076024,0.08494252682727337,-4.731434317883975,-27.36404152167341,11.531871227325993,-3.39178895628367,0.5,0.5,1.0
-1.0480914673062949,4.741776098769682,1.5649528313309984,-4.876989162911653,4.529246744688877,-8.862956682426042,0.5,0.5,1.0
-10.04151136622802,0.07069850559177428,-4.674259098806813,-27.183512299327855,9.95904601415805,-4.937554500500287,0.5,0.5,1.0
-1.06960969181429,4.912684340097735,1.7150560177123653,-7.7740809979334955,4.741001046880119,-8.625432031595494,0.5,0.5,1.0
-9.938895584376196,-0.010117004709848294,-4.901659816783168,-29.013144069033004,11.21545432390239,-5.319649803930946,0.5,0.5,1.0
-1.1406289326099222,4.7638540384763495,1.5675145326383766,-4.956399420001771,5.610694353459713,-7.539305348792793,0.5,0.5,1.0
-9.874975003036367,-0.020552200629815522,-4.547992227556619,-27.3842224733868,13.155703870852903,-6.03875524361862,0.5,0.5,1.0
-1.0860556413523885,4.967188571121501,1.3345948258106632,-3.400489310279182,4.9360802140450675,-7.78685192899741,0.5,0.5,1.0
-9.924756684472335,-0.19451745379071825,-4.632339348028668,-25.087000344290725,13.791738412629929,-7.009844455646983,0.5,0.5,1.0
-1.1512070683505153,4.994210296544924,1.405294644404803,-3.781537085081696,6.8013043309726795,-5.619303643948261,0.5,0.5,1.0
-7.41985365699974,-1.5753472522116163,-4.585077552687956,-25.191866773417573,13.296563284499168,-8.208427002573112,0.5,0.5,1.0
-1.1087940826401477,4.886279234079235,1.3944202157502201,-3.9626366822694976,5.208356953581355,-6.250770111355784,0.5,0.5,1.0
-7.282816281405357,-1.5809045510764022,-4.5318454332162705,-25.776424125314392,14.86876297126178,-11.26923413083755,0.5,0.5,1.0
-1.1462732612774098,4.879947452238304,1.4246341631110333,-4.172629684157013,5.670264070557392,-3.311406721306003,0.5,0.5,1.0
-7.364657967819752,-1.5726209282726362,-4.476608406211395,-25.1420947345938,17.47020353737222,-11.799619586278029,0.5,0.5,1.0
-1.1463078168380432,4.850882688519076,1.451710970663408,-4.983870008996362,6.851357393283072,-2.1578561851042157,0.5,0.5,1.0
-7.410725953983856,-1.547778402160901,-4.6684612625646285,-23.981725408222882,18.004947171819584,-12.574624797251147,0.5,0.5,1.0
-1.085054483922367,5.007687177228115,1.3529391110648479,-4.032413963374717,7.622365018149821,-2.4325550264861135,0.5,0.5,1.0
-3.641681395767228,0.1110999334770341,-4.8077615510174505,-21.291709607637777,17.627474244607377,-7.689556889360035,0.5,0.5,1.0
-0.9755115597773469,4.921866738740751,1.3554106992494233,-4.38095539578912,9.008543511435697,-4.566446460014061,0.5,0.5,1.0
-3.7187804267049946,0.007248234125719832,-4.558632202915333,-21.22610887267271,14.6028535913587,-7.82038759074436,0.5,0.5,1.0
-1.0501289901538668,4.692728383781745,1.763207543004177,-6.992389285916061,7.984179381322358,-4.287695287300408,0.5,0.5,1.0
-3.636320779752859,-0.20841976868118306,-4.49821269210109,-19.61691001477248,13.697560221660876,-9.757682012962045,0.5,0.5,1.0
-1.057171546602593,4.739354720583628,1.5703453011981736,-5.929309454378782,7.9253416465395885,-1.2611253266606357,0.5,0.5,1.0
-1.1560233950657464,-1.4399828115793256,-4.491280083269918,-20.61799249649097,12.979348172762439,-13.28766759226963,0.5,0.5,1.0
-1.1379930290350382,4.704328516060737,1.7517588581738834,-6.687931751923437,6.981666663951448,-3.5209256703444254,0.5,0.5,1.0
-0.9686276143132249,-1.3712424002743304,-4.617347071132405,-20.958690234847936,15.609027482090937,-14.796637198121495,0.5,0.5,1.0
-1.1336469577480062,4.835416400734904,1.46001063348638,-5.154329984195722,7.06534678160006,-1.529770260786918,0.5,0.5,1.0
-1.0600271821935812,-1.2635793398695774,-4.833429882610012,-21.305933281238396,17.242627687753966,-13.409924581417995,0.5,0.5,1.0
-1.0382099128517226,4.773325583070101,1.5084518481061697,-5.650405164775175,8.112826482397224,-1.7070562110267589,0.5,0.5,1.0
-1.0102186936407433,-1.4967659058847667,-4.481850732938242,-19.625733472136243,16.671455610010153,-14.542436483855248,0.5,0.5,1.0
-1.0823380263227886,4.845819729052571,1.7861860656665187,-8.407740244537774,7.690725474338534,0.5888933840726525,0.5,0.5,1.0
-0.9720715568363765,-1.4703393544166738,-4.518915543207058,-20.378727397293595,15.394074396545836,-16.21980457421832,0.5,0.5,1.0
-0.9974427249182701,4.890200540654204,1.371546942869551,-11.07688759819711,8.619996174203607,1.0613206943307845,0.5,0.5,1.0
-1.0323338474246706,-1.5637204662094164,-4.475488035278921,-19.021718790183446,16.925559736497668,-14.843941675060425,0.5,0.5,1.0
-1.0748271279598745,4.701026537266101,1.672811219669044,-12.692006923237528,7.761005561280897,0.25454878358026584,0.5,0.5,1.0
-1.1377762212149507,-1.2762233140627726,-4.777809225281546,-21.370819107302587,18.089086714119098,-14.978675055082881,0.5,0.5,1.0
-0.9874052694577534,4.879062157428708,1.721632618011487,-14.719948898191221,8.78663496552604,-1.2892336036321141,0.5,0.5,1.0
-1.1489407370248472,-1.282383640283928,-4.87935926852955,-22.59682019602286,19.396283230035902,-14.121805157074645,0.5,0.5,1.0
-1.0482522962257212,6.461948054850278,4.688253913130195,-12.8084686694114,10.769082670515186,0.6056292749675996,0.5,0.5,1.0
-1.1516752349252677,-1.574874928754706,-4.552387694142491,-25.277099065929256,19.328190308368182,-14.110355497936652,0.5,0.5,1.0
-0.9963430219698218,6.181926251636997,4.804698267803567,-15.631961951371423,10.13802543619803,1.1533937089578634,0.5,0.5,1.0
-1.126377088105995,-1.5819006458378495,-4.520889914795534,-24.817653651621768,17.941672209353545,-16.354402345613078,0.5,0.5,1.0
-1.01655048869172,6.382413165781564,4.810759788924844,-13.43084638069761,10.381596681968931,1.953903551550447,0.5,0.5,1.0
-1.008572967980631,-1.27297681334072,-4.851350315359131,-27.723670932494368,16.658482122299027,-17.34680314771583,0.5,0.5,1.0
-1.0007062190781673,6.197958732003668,4.741051544205066,-15.853089554118041,10.174509567348172,2.785212238918524,0.5,0.5,1.0
-1.091408716127357,-1.2664368738987106,-4.823208106312652,-28.63304101683534,13.878346474093968,-18.17177699040673,0.5,0.5,1.0
-1.1610533117729813,6.25173016110736,4.8907064030947245,-14.851535147370923,12.165708039979672,6.375108202527239,0.5,0.5,1.0
-1.073971310310351,-1.5910729672712627,-4.568787181929342,-30.718122766651675,11.117726129030475,-12.08832401387723,0.5,0.5,1.0
-3.64722531997716,7.569314071608741,4.915372849706609,-14.907638310728787,11.216713756876112,4.399886233634366,0.5,0.5,1.0
-1.0611657330425952,-1.342871319311103,-4.613311374312946,-33.08462921612283,10.977189476218886,-12.844536212226428,0.5,0.5,1.0
-3.6093942519275046,7.872307138050936,4.475551318941731,-12.549481566400667,13.48137812232233,4.315516638212899,0.5,0.5,1.0
-1.1019698274637673,-1.512378392252261,-4.457199860003722,-33.00155023249361,13.766424019441596,-12.304227335907042,0.5,0.5,1.0
-3.7446751975950816,7.7465331656929495,4.521602374090294,-11.378743773727118,15.019708735319373,1.688965929362626,0.5,0.5,1.0
-0.9861833767749919,-1.578076665273991,-4.611130681027607,-31.45959560942465,15.079010034076248,-13.62735477308418,0.5,0.5,1.0
-3.751719508218134,7.877881926298734,4.54797639942628,-12.137147213875815,16.26073476284946,0.6149529774731033,0.5,0.5,1.0
-0.9841676345609398,-1.3842886311949028,-4.587526766286223,-33.06709227861762,16.28101824803647,-14.478469865359676,0.5,0.5,1.0
-3.655891029648723,7.716441684114154,4.510516510741732,-10.318114544436826,17.44058200373291,-0.2228009908292609,0.5,0.5,1.0
-3.707492990682054,-0.12096613756204291,-4.469583164992433,-33.00463802189502,20.774218921035466,-11.998604097044717,0.5,0.5,1.0
-1.0379236914826935,6.442499601786593,4.468710931153402,-12.163201327667695,14.46130438856987,2.445507242662131,0.5,0.5,1.0
-3.744389484279273,0.03790730714530152,-4.61003737632549,-33.11839966420497,22.781276081857374,-12.053610206599815,0.5,0.5,1.0
2.583040365814351,6.143711084611256,1.547487787595617,-11.092142244269308,17.021520238906025,4.404270790812507,0.5,0.5,1.0
-3.6357865865036483,0.09236006679501974,-4.74017633110146,-33.62951403436847,23.99427691650847,-12.578087992801732,0.5,0.5,1.0
2.6282316459966792,6.122748415120457,1.828942389599756,-12.936146701481615,17.505080112825958,5.5270562152459926,0.5,0.5,1.0
-3.634839293504353,-0.07199406918899341,-4.485410773669685,-33.43932348761594,26.296253620450123,-11.915167344899766,0.5,0.5,1.0
2.6308469864454893,6.348732482041905,1.3371824347608798,-9.673949815196659,17.52720520780815,5.1550200223539475,0.5,0.5,1.0
-3.7034515966710333,0.09053608056476987,-4.702931829086313,-33.415210623815625,23.286172130931885,-12.5909912340987,0.5,0.5,1.0
2.700947645084041,6.082363818216164,1.8025433768656365,-12.859741042229956,18.50810225016709,4.635765462781268,0.5,0.5,1.0
-3.5785536360069,0.062296051533611035,-4.722914185205635,-34.01772359852849,24.92637720095708,-12.732041513610795,0.5,0.5,1.0
2.5745530357960558,6.34251865992,1.6485802984408267,-14.325878769129037,16.93100537353344,5.061443914038155,0.5,0.5,1.0
-3.632409200122485,0.10437576655212101,-4.804935920702398,-34.85494947193292,26.26257628190958,-11.505902028983632,0.5,0.5,1.0
2.57378643006176,6.218408930323782,1.4391770116807574,-16.88510997689889,16.945098851287078,5.510631611188878,0.5,0.5,1.0
-3.740549128518132,-0.18290980097282045,-4.559905901165024,-31.836980751772167,27.43577113782368,-11.218289256799569,0.5,0.5,1.0
5.244783109309764,6.1725930985286865,4.8398116017427615,-16.359144297170495,14.440654390195865,3.1868048890277128,0.5,0.5,1.0
-3.6616341603713902,-0.20174768363374782,-4.48533213203451,-32.321675645310535,26.556324706398243,-14.129725001107555,0.5,0.5,1.0
5.222075870870155,6.452189500812296,4.460164959086062,-18.48638829135676,14.211139269713287,3.147872768577757,0.5,0.5,1.0
-3.6920780095815453,0.08557190777086705,-4.957970073730617,-29.465004723926803,26.864744774665404,-14.400627030995981,0.5,0.5,1.0
5.1782824702689805,6.449650820767617,4.726558745408256,-19.341461351192642,11.313824653477134,3.390606192118927,0.5,0.5,1.0
-3.573471553452418,1.5812264110896055,-1.7918166296843137,-24.961130097652788,25.41792537819598,-14.221236382464266,0.5,0.5,1.0
5.169107265474041,6.209411053107037,4.9236287711015265,-21.062442584461067,11.462255340061706,5.107765110232738,0.5,0.5,1.0
-3.6602892917230534,1.287469226479519,-1.3589758132225536,-22.19064705175468,26.597336042813243,-14.472046168827475,0.5,0.5,1.0
2.69300614509112,7.738644166823432,4.487479526395039,-23.907006361142106,13.1816808324293,3.222186284661871,0.5,0.5,1.0
-3.7244714200910614,1.2916311541076895,-1.461961553367012,-22.65931230219566,27.272777982109222,-15.815472885934692,0.5,0.5,1.0
2.5206817607835,7.6063661265562965,4.750755515624218,-22.654186213858885,15.397212037780168,2.2689340385421595,0.5,0.5,1.0
-3.737458130336787,1.3116694948063314,-1.525352726771074,-22.05265020254125,29.065833002680705,-17.026472000860473,0.5,0.5,1.0
2.532831374794901,7.7007305776520845,4.568442113938981,-22.969919982031982,16.302518189793762,1.0417959411182036,0.5,0.5,1.0
-3.7549506397830195,0.004412121178294157,-4.570283876254532,-26.669242861914604,28.858243533830578,-16.724151804160122,0.5,0.5,1.0
5.235987784708833,6.193737824778633,4.7515631340622555,-22.97293491245061,14.366238385611823,1.7056437557814206,0.5,0.5,1.0
-3.625345179132836,-0.06113414437264002,-4.847345288397933,-29.338495531651162,30.361995694669268,-16.01701558046523,0.5,0.5,1.0
5.236262026825386,6.396273661390465,4.472552415220902,-24.364286732759744,14.403876227748649,-0.1318765991055823,0.5,0.5,1.0
-3.6608291504221357,0.02732321040299178,-4.931834125927696,-28.789391993194556,30.02096803606635,-18.910704845614376,0.5,0.5,1.0
5.149387894044414,6.511167725439407,4.56793212752062,-25.775396238147973,13.445200869533618,1.887144709106537,0.5,0.5,1.0
-3.636140530514597,0.09282926830866706,-4.7420153177198054,-27.35126556676954,30.273374760693848,-18.727830336885233,0.5,0.5,1.0
5.248184264495975,6.170421271730131,4.8966839491078415,-28.671273119710953,8.241402011169098,-0.5236491029709913,0.5,0.5,1.0
-3.7220059440620292,0.03308737802435387,-4.9336166202406675,-28.870202916785995,29.352574457014963,-17.51533407332933,0.5,0.5,1.0
5.13071851216022,6.211503737943802,4.8279624338386835,-28.5773766214559,6.85844966161088,-2.0990118990599784,0.5,0.5,1.0
-3.7170220585830127,-0.17482918368991796,-4.646276179963749,-30.39801441185633,29.389700226442255,-16.37277136723579,0.5,0.5,1.0
5.2972545910148465,6.258810040039146,4.927122849758026,-27.5147173112367,8.901511547401903,-3.6550479977687957,0.5,0.5,1.0
-3.6879142507131006,-0.1532173147106444,-4.461933048623985,-31.766223789618177,29.738761943533042,-18.8384194069195,0.5,0.5,1.0
5.1306761490313635,6.402260679449653,4.792299458287598,-26.84874244867927,6.881766927633223,-2.1121743806798348,0.5,0.5,1.0
