q1,q2,q3,q4,q5,q6,px_r,py_r,pz_r,rx_r,ry_r,rz_r
-0.5224737853306654,-0.23869075957496544,1.7263679581895015,1.0160451255235554,-1.201742966449419,2.1892775750320292,2.478762871212952,0.9604234721588654,0.6245023053383926,-1.1359172692216704,-0.9672817745084077,-0.6013863457937119
-0.2059023131110116,-0.2824023116875892,1.8670861353260977,0.3938308509771542,-1.855508812014444,-2.640050132769522,2.407286145976017,1.1979876068419268,0.6174101312720967,-0.6501808488637129,0.7099682777808751,0.3784960451765795
-0.6374681548544301,-0.17343150302084676,1.6414736777549017,0.8437138003921516,1.0564435062125923,-0.7129020041552914,2.4418316033169702,0.8722881648099499,0.6353363310379851,-0.9717488148210179,0.7395776427714109,2.944268918510895
-0.723044468621113,-0.32576225355420063,1.8292146668506908,0.9483800583453987,0.9995802101050122,-0.5296822667608838,2.321310889910894,0.8013818072389082,0.736315147580001,-1.0230775022275997,0.5532163784188406,2.7921272292325634
-0.13914267453059836,-0.6016294458412981,1.6680318263014533,0.6544362188845996,1.4101778030709522,-0.3466162806998585,2.4067604526188044,1.0718273121396513,0.9597279641991862,-0.7026862610458273,0.6060444127326852,-2.5083660582697167
-0.48803263134285246,-0.15248308428689117,1.5590367112071644,-0.5573968244259018,1.4949082384678103,0.9840056575197385,2.63951316831387,1.0647509547744978,0.6509609095485718,-2.1807592339667945,-0.19688080492158533,-1.723236848507313
-0.2123581095328746,-0.26663577903045144,2.0117753281352213,-1.4832349748194846,0.9271603431105297,1.75956088062147,2.3910694586923262,1.1190650798033268,0.6436321924316709,-2.9570491146485534,0.38610137474472106,-1.3271781913145868
-0.514774317871044,-0.5257212597963974,1.9016962475634782,-1.1916786033407096,1.4536933754476762,1.260633795787458,2.4755197319380695,0.9768183409478738,0.9378473229370536,-2.4990088177069563,0.37335571950588364,-1.3835034079959192
-0.39116758220154524,-0.16526037471532817,1.4050403885977925,1.4745746049955264,0.396775767377324,2.6873359688938945,2.533609229766367,1.0220323134914993,0.7312663877659884,3.0576729414739376,-1.0279467743412392,0.13300555527089947
-0.1900215576851505,-0.18860472089115843,1.7353078791343048,0.14012751071613838,1.509905887407869,3.121811013509262,2.384323712617997,1.2153449582007518,0.5528527245966728,2.11433909438931,-0.33718079452814576,-0.5145305891898382
-0.5545127319145162,-0.40955806194863187,1.780079347522239,1.189072003502458,-0.9077365394891537,-1.0875957127515332,2.4271421411087277,0.9088530827005439,0.7654030101561382,2.0816330163398664,1.1856746619180343,-2.158219811588381
-0.2929453050111379,0.05559390236992523,1.963851413683787,0.09906922362779635,0.36606039879777863,0.4951669486698216,2.2141056283163736,1.0503832618226512,0.2816097541319854,-0.08395215564767342,-0.42888804534100333,-2.861455933562163
-0.1569036786223903,-0.36915103680339334,1.9158798736372422,-1.3502439176431142,1.4428404831210415,1.188931162732103,2.4428911273893927,1.1713268541770645,0.7675516562345897,-2.3596815579249437,0.4787349037844022,-1.6515925683392954
-0.35422165079991674,-0.22101633936477183,1.8300897945466696,-0.49586849237730535,-1.0866247345139175,2.5191690000412845,2.52123218182102,1.0745750903424356,0.6695459468167954,-1.9775533516230293,0.17826725024172396,0.744122196607236
-0.43519381705401483,-0.13215740601137516,1.970828306645222,-0.8882140267346518,0.7809020331340972,-0.7247626324882033,2.40115527115808,0.9899055523968672,0.48202552112416874,-0.2467618086450788,-0.18500066705438645,-2.2616209890424614
-0.5063899901249325,0.37885441707906353,1.6331526265742025,1.3913631720691246,1.8736728274204288,-0.5829856868652548,2.190089883530913,0.9537116619569558,0.21455282134011155,-1.9241061338890924,-0.0192396060145672,2.000182842458238
-0.5017806386202592,0.11704962896866133,1.8883729840039265,1.5520274435710026,-0.7881694756508515,-2.188240492703108,2.177519128726911,0.8696194866403485,0.323601342933253,-2.3690812062537696,-0.25333999703233734,-0.8395251111922674
